time;TAmb;T1;T2
22263;19.34;22.81;24.06
22269;19.34;22.87;24.06
22275;19.34;22.87;24.06
22280;18.85;22.81;24.06
22286;18.85;22.81;24.06
22292;18.85;22.87;24.06
22298;18.85;22.81;24.06
22304;19.34;22.81;24.06
22309;18.85;22.81;24.06
22315;18.85;22.81;24.06
22321;18.85;22.81;24.06
22327;18.85;22.81;24.06
22333;19.34;22.81;24.06
22339;18.85;22.81;24.06
22344;18.36;22.81;24.06
22350;18.85;22.81;24.06
22356;18.85;22.81;24.06
22362;18.85;22.81;24.06
22368;18.85;22.81;24.06
22374;18.85;22.81;24.06
22379;19.34;22.81;24.06
22385;19.34;22.81;24.06
22391;18.85;22.81;24.06
22397;19.34;22.81;24.06
22403;19.34;22.81;24.06
22409;18.85;22.81;24.06
22414;18.85;22.81;24.06
22420;18.36;22.81;24.06
22426;18.85;22.81;24.06
22432;18.85;22.81;24.06
22438;19.34;22.75;24.06
22443;18.85;22.75;24.06
22449;18.85;22.75;24.06
22455;18.85;22.75;24.06
22461;18.85;22.75;24.06
22467;18.85;22.75;24.06
22473;18.85;22.75;24.06
22478;18.85;22.75;24.06
22484;18.85;22.75;24.06
22490;19.34;22.75;24.06
22496;18.85;22.75;24.06
22502;18.85;22.75;24.06
22508;18.85;22.75;24.06
22513;18.85;22.75;24.06
22519;19.34;22.75;24.06
22525;18.85;22.75;24.06
22531;18.85;22.75;24.06
22537;18.85;22.75;24.06
22542;18.85;22.75;24.06
22548;18.85;22.75;24.06
22554;18.85;22.75;24.06
22560;18.85;22.75;24.06
22566;18.85;22.75;24.06
22572;18.85;22.75;24.06
22577;18.85;22.75;24.06
22583;18.85;22.75;24.06
22589;18.85;22.75;24.06
22595;19.34;22.75;24.06
22601;18.85;22.75;24.06
22607;18.85;22.75;24.06
22612;18.85;22.75;24.06
22618;18.85;22.75;24.06
22624;18.85;22.75;24.06
22630;18.85;22.75;24.06
22636;18.85;22.75;24.06
22642;19.34;22.75;24.06
22647;18.85;22.75;24
22653;18.85;22.75;24.06
22659;18.85;22.75;24
22665;18.85;22.75;24.06
22671;18.85;22.75;24
22676;18.85;22.75;24
22682;18.85;22.75;24
22688;19.34;22.75;24
22694;18.85;22.75;24
22700;18.85;22.75;24
22706;18.85;22.75;24
22711;19.34;22.75;24
22717;18.85;22.75;24
22723;18.85;22.75;24
22729;19.34;22.75;24
22735;18.85;22.75;24
22741;18.85;22.75;24
22746;18.85;22.75;24
22752;18.85;22.75;24
22758;18.85;22.75;24
22764;18.85;22.75;24
22770;18.85;22.75;24
22775;18.85;22.75;24
22781;18.85;22.75;24
22787;19.34;22.75;24
22793;18.85;22.75;24
22799;18.85;22.75;24
22805;19.34;22.75;24
22810;18.85;22.75;24
22816;18.85;22.75;24
22822;18.85;22.75;24
22828;19.34;22.75;24
22834;18.85;22.75;24
22840;18.85;22.75;24
22845;18.85;22.75;24
22851;19.34;22.75;24
22857;18.85;22.75;24
22863;18.85;22.75;24
22869;18.85;22.75;24
22875;18.85;22.75;24
22880;18.85;22.75;24
22886;18.85;22.75;24
22892;18.85;22.75;24
22898;19.34;22.75;24
22904;19.34;22.75;24
22909;18.85;22.75;24
22915;18.85;22.75;24
22921;18.85;22.75;24
22927;18.85;22.75;24
22933;18.85;22.75;24
22939;18.85;22.75;24
22944;18.85;22.75;24
22950;19.34;22.75;24
22956;18.85;22.75;24
22962;18.85;22.75;24
22968;18.85;22.75;24
22974;18.85;22.75;24
22979;18.85;22.75;24
22985;18.85;22.75;24
22991;19.34;22.75;24
22997;18.85;22.75;24
23003;18.85;22.75;24
23009;18.85;22.75;24
23014;19.34;22.75;24
23020;18.85;22.75;24
23026;18.85;22.75;24
